mentor_code,mentor_name,mentee_code,mentee_name,team,overlap_years,mentor_role_abbr
850,Mike Shula,153,Buddy Wyatt,Alabama,2,HC
598,Joe Kines,850,Mike Shula,Alabama,2,DC
598,Joe Kines,191,Chris Ball,Alabama,2,DC
598,Joe Kines,72,Bob Connelly,Alabama,2,DC
598,Joe Kines,179,Charlie Harbison,Alabama,2,DC
598,Joe Kines,309,David Rader,Alabama,2,DC
598,Joe Kines,299,Dave Ungerer,Alabama,2,DC
598,Joe Kines,1037,Sparky Woods,Alabama,2,DC
598,Joe Kines,153,Buddy Wyatt,Alabama,2,DC
309,David Rader,850,Mike Shula,Alabama,2,OC
309,David Rader,191,Chris Ball,Alabama,2,OC
309,David Rader,72,Bob Connelly,Alabama,2,OC
309,David Rader,179,Charlie Harbison,Alabama,2,OC
309,David Rader,598,Joe Kines,Alabama,2,OC
309,David Rader,299,Dave Ungerer,Alabama,2,OC
309,David Rader,1037,Sparky Woods,Alabama,2,OC
309,David Rader,153,Buddy Wyatt,Alabama,2,OC
703,Kevin Steele,154,Burton Burns,Alabama,2,DC
703,Kevin Steele,709,Kirby Smart,Alabama,2,DC
703,Kevin Steele,236,Curt Cignetti,Alabama,2,DC
703,Kevin Steele,720,Lance Thompson,Alabama,2,DC
703,Kevin Steele,1457,Nick Saban,Alabama,2,DC
703,Kevin Steele,1420,Joe Pendry,Alabama,2,DC
703,Kevin Steele,1352,Bo Davis,Alabama,2,DC
709,Kirby Smart,154,Burton Burns,Alabama,9,DC
709,Kirby Smart,703,Kevin Steele,Alabama,2,DC
709,Kirby Smart,236,Curt Cignetti,Alabama,4,DC
709,Kirby Smart,720,Lance Thompson,Alabama,3,DC
709,Kirby Smart,1457,Nick Saban,Alabama,9,DC
709,Kirby Smart,1420,Joe Pendry,Alabama,4,DC
709,Kirby Smart,1352,Bo Davis,Alabama,4,DC
709,Kirby Smart,577,Jim McElwain,Alabama,4,DC
709,Kirby Smart,1512,Bobby Williams,Alabama,8,DC
709,Kirby Smart,1747,Sal Sunseri,Alabama,3,DC
709,Kirby Smart,1817,Jeremy Pruitt,Alabama,3,DC
709,Kirby Smart,201,Chris Rumph,Alabama,3,DC
709,Kirby Smart,547,Jeff Stoutland,Alabama,2,DC
709,Kirby Smart,829,Mike Groh,Alabama,2,DC
709,Kirby Smart,362,Doug Nussmeier,Alabama,2,DC
709,Kirby Smart,766,Mario Cristobal,Alabama,3,DC
709,Kirby Smart,1207,Billy Napier,Alabama,3,DC
709,Kirby Smart,721,Lane Kiffin,Alabama,2,DC
1457,Nick Saban,154,Burton Burns,Alabama,11,HC
1457,Nick Saban,703,Kevin Steele,Alabama,2,HC
1457,Nick Saban,709,Kirby Smart,Alabama,9,HC
1457,Nick Saban,236,Curt Cignetti,Alabama,4,HC
1457,Nick Saban,720,Lance Thompson,Alabama,3,HC
1457,Nick Saban,1420,Joe Pendry,Alabama,4,HC
1457,Nick Saban,1352,Bo Davis,Alabama,4,HC
1457,Nick Saban,577,Jim McElwain,Alabama,4,HC
1457,Nick Saban,1512,Bobby Williams,Alabama,8,HC
1457,Nick Saban,1747,Sal Sunseri,Alabama,3,HC
1457,Nick Saban,1817,Jeremy Pruitt,Alabama,3,HC
1457,Nick Saban,201,Chris Rumph,Alabama,3,HC
1457,Nick Saban,547,Jeff Stoutland,Alabama,2,HC
1457,Nick Saban,829,Mike Groh,Alabama,2,HC
1457,Nick Saban,362,Doug Nussmeier,Alabama,2,HC
1457,Nick Saban,766,Mario Cristobal,Alabama,4,HC
1457,Nick Saban,1207,Billy Napier,Alabama,4,HC
1457,Nick Saban,721,Lane Kiffin,Alabama,3,HC
1457,Nick Saban,1628,Tosh Lupoi,Alabama,4,HC
1457,Nick Saban,665,Karl Dunbar,Alabama,2,HC
1457,Nick Saban,1213,Brent Key,Alabama,3,HC
1457,Nick Saban,2037,Derrick Ansley,Alabama,2,HC
1457,Nick Saban,836,Mike Locksley,Alabama,2,HC
1457,Nick Saban,1263,Joe Pannunzio,Alabama,2,HC
1457,Nick Saban,531,Jeff Banks,Alabama,3,HC
1457,Nick Saban,2369,Pete Golding,Alabama,5,HC
1457,Nick Saban,2463,Karl Scott,Alabama,3,HC
1457,Nick Saban,716,Kyle Flood,Alabama,2,HC
1457,Nick Saban,1062,Steve Sarkisian,Alabama,2,HC
1457,Nick Saban,1217,Charles Kelly,Alabama,4,HC
1457,Nick Saban,1912,Holmon Wiggins,Alabama,5,HC
1457,Nick Saban,2167,Charles Huff,Alabama,2,HC
1457,Nick Saban,2182,Freddie Roach,Alabama,4,HC
1457,Nick Saban,57,Bill O'Brien,Alabama,2,HC
1457,Nick Saban,1310,Robert Gillespie,Alabama,3,HC
1457,Nick Saban,393,Eric Wolford,Alabama,2,HC
1457,Nick Saban,1630,Travaris Robinson,Alabama,2,HC
1457,Nick Saban,2024,Coleman Hutzler,Alabama,2,HC
1457,Nick Saban,2564,Joe Cox,Alabama,2,HC
577,Jim McElwain,154,Burton Burns,Alabama,4,OC
577,Jim McElwain,709,Kirby Smart,Alabama,4,OC
577,Jim McElwain,236,Curt Cignetti,Alabama,3,OC
577,Jim McElwain,1457,Nick Saban,Alabama,4,OC
577,Jim McElwain,1420,Joe Pendry,Alabama,3,OC
577,Jim McElwain,1352,Bo Davis,Alabama,3,OC
577,Jim McElwain,1512,Bobby Williams,Alabama,4,OC
577,Jim McElwain,1747,Sal Sunseri,Alabama,3,OC
577,Jim McElwain,1817,Jeremy Pruitt,Alabama,2,OC
1817,Jeremy Pruitt,154,Burton Burns,Alabama,3,DC
1817,Jeremy Pruitt,1457,Nick Saban,Alabama,3,DC
1817,Jeremy Pruitt,1628,Tosh Lupoi,Alabama,2,DC
1817,Jeremy Pruitt,665,Karl Dunbar,Alabama,2,DC
1817,Jeremy Pruitt,1213,Brent Key,Alabama,2,DC
1817,Jeremy Pruitt,2037,Derrick Ansley,Alabama,2,DC
362,Doug Nussmeier,154,Burton Burns,Alabama,2,OC
362,Doug Nussmeier,709,Kirby Smart,Alabama,2,OC
362,Doug Nussmeier,720,Lance Thompson,Alabama,2,OC
362,Doug Nussmeier,1457,Nick Saban,Alabama,2,OC
362,Doug Nussmeier,1512,Bobby Williams,Alabama,2,OC
362,Doug Nussmeier,201,Chris Rumph,Alabama,2,OC
721,Lane Kiffin,154,Burton Burns,Alabama,3,OC
721,Lane Kiffin,709,Kirby Smart,Alabama,2,OC
721,Lane Kiffin,1457,Nick Saban,Alabama,3,OC
721,Lane Kiffin,1352,Bo Davis,Alabama,2,OC
721,Lane Kiffin,1512,Bobby Williams,Alabama,2,OC
721,Lane Kiffin,766,Mario Cristobal,Alabama,3,OC
721,Lane Kiffin,1207,Billy Napier,Alabama,3,OC
721,Lane Kiffin,1628,Tosh Lupoi,Alabama,2,OC
1628,Tosh Lupoi,154,Burton Burns,Alabama,3,DC
1628,Tosh Lupoi,1457,Nick Saban,Alabama,4,DC
1628,Tosh Lupoi,1817,Jeremy Pruitt,Alabama,2,DC
1628,Tosh Lupoi,665,Karl Dunbar,Alabama,2,DC
1628,Tosh Lupoi,1213,Brent Key,Alabama,3,DC
1628,Tosh Lupoi,2037,Derrick Ansley,Alabama,2,DC
1628,Tosh Lupoi,836,Mike Locksley,Alabama,2,DC
1628,Tosh Lupoi,1263,Joe Pannunzio,Alabama,2,DC
836,Mike Locksley,1457,Nick Saban,Alabama,2,OC
836,Mike Locksley,1628,Tosh Lupoi,Alabama,2,OC
836,Mike Locksley,1213,Brent Key,Alabama,2,OC
836,Mike Locksley,1263,Joe Pannunzio,Alabama,2,OC
2369,Pete Golding,1457,Nick Saban,Alabama,5,DC
2369,Pete Golding,1747,Sal Sunseri,Alabama,3,DC
2369,Pete Golding,531,Jeff Banks,Alabama,3,DC
2369,Pete Golding,2463,Karl Scott,Alabama,3,DC
2369,Pete Golding,716,Kyle Flood,Alabama,2,DC
2369,Pete Golding,1062,Steve Sarkisian,Alabama,2,DC
2369,Pete Golding,1217,Charles Kelly,Alabama,4,DC
2369,Pete Golding,1912,Holmon Wiggins,Alabama,4,DC
2369,Pete Golding,2167,Charles Huff,Alabama,2,DC
2369,Pete Golding,2182,Freddie Roach,Alabama,3,DC
2369,Pete Golding,57,Bill O'Brien,Alabama,2,DC
2369,Pete Golding,1310,Robert Gillespie,Alabama,2,DC
1062,Steve Sarkisian,1457,Nick Saban,Alabama,2,OC
1062,Steve Sarkisian,1747,Sal Sunseri,Alabama,2,OC
1062,Steve Sarkisian,531,Jeff Banks,Alabama,2,OC
1062,Steve Sarkisian,2369,Pete Golding,Alabama,2,OC
1062,Steve Sarkisian,2463,Karl Scott,Alabama,2,OC
1062,Steve Sarkisian,716,Kyle Flood,Alabama,2,OC
1062,Steve Sarkisian,1217,Charles Kelly,Alabama,2,OC
1062,Steve Sarkisian,1912,Holmon Wiggins,Alabama,2,OC
1062,Steve Sarkisian,2167,Charles Huff,Alabama,2,OC
1217,Charles Kelly,1457,Nick Saban,Alabama,4,DC
1217,Charles Kelly,1747,Sal Sunseri,Alabama,3,DC
1217,Charles Kelly,531,Jeff Banks,Alabama,2,DC
1217,Charles Kelly,2369,Pete Golding,Alabama,4,DC
1217,Charles Kelly,2463,Karl Scott,Alabama,2,DC
1217,Charles Kelly,716,Kyle Flood,Alabama,2,DC
1217,Charles Kelly,1062,Steve Sarkisian,Alabama,2,DC
1217,Charles Kelly,1912,Holmon Wiggins,Alabama,4,DC
1217,Charles Kelly,2167,Charles Huff,Alabama,2,DC
1217,Charles Kelly,2182,Freddie Roach,Alabama,3,DC
1217,Charles Kelly,57,Bill O'Brien,Alabama,2,DC
1217,Charles Kelly,1310,Robert Gillespie,Alabama,2,DC
57,Bill O'Brien,1457,Nick Saban,Alabama,2,OC
57,Bill O'Brien,2369,Pete Golding,Alabama,2,OC
57,Bill O'Brien,1217,Charles Kelly,Alabama,2,OC
57,Bill O'Brien,1912,Holmon Wiggins,Alabama,2,OC
57,Bill O'Brien,2182,Freddie Roach,Alabama,2,OC
57,Bill O'Brien,1310,Robert Gillespie,Alabama,2,OC
2084,Maurice Linguist,2182,Freddie Roach,Alabama,2,DC
2084,Maurice Linguist,1310,Robert Gillespie,Alabama,2,DC
2084,Maurice Linguist,1521,Chris Kapilovic,Alabama,2,DC
2084,Maurice Linguist,2097,Nick Sheridan,Alabama,2,DC
2084,Maurice Linguist,2328,Kalen DeBoer,Alabama,2,DC
2084,Maurice Linguist,2315,JaMarcus Shephard,Alabama,2,DC
2084,Maurice Linguist,2419,Bryan Ellis,Alabama,2,DC
2084,Maurice Linguist,2573,Kane Wommack,Alabama,2,DC
2084,Maurice Linguist,2813,Christian Robinson,Alabama,2,DC
2097,Nick Sheridan,2182,Freddie Roach,Alabama,2,OC
2097,Nick Sheridan,1310,Robert Gillespie,Alabama,2,OC
2097,Nick Sheridan,1521,Chris Kapilovic,Alabama,2,OC
2097,Nick Sheridan,2084,Maurice Linguist,Alabama,2,OC
2097,Nick Sheridan,2328,Kalen DeBoer,Alabama,2,OC
2097,Nick Sheridan,2315,JaMarcus Shephard,Alabama,2,OC
2097,Nick Sheridan,2419,Bryan Ellis,Alabama,2,OC
2097,Nick Sheridan,2573,Kane Wommack,Alabama,2,OC
2097,Nick Sheridan,2813,Christian Robinson,Alabama,2,OC
2328,Kalen DeBoer,2182,Freddie Roach,Alabama,2,HC
2328,Kalen DeBoer,1310,Robert Gillespie,Alabama,2,HC
2328,Kalen DeBoer,1521,Chris Kapilovic,Alabama,2,HC
2328,Kalen DeBoer,2084,Maurice Linguist,Alabama,2,HC
2328,Kalen DeBoer,2097,Nick Sheridan,Alabama,2,HC
2328,Kalen DeBoer,2315,JaMarcus Shephard,Alabama,2,HC
2328,Kalen DeBoer,2419,Bryan Ellis,Alabama,2,HC
2328,Kalen DeBoer,2573,Kane Wommack,Alabama,2,HC
2328,Kalen DeBoer,2813,Christian Robinson,Alabama,2,HC
2315,JaMarcus Shephard,2182,Freddie Roach,Alabama,2,OC
2315,JaMarcus Shephard,1310,Robert Gillespie,Alabama,2,OC
2315,JaMarcus Shephard,1521,Chris Kapilovic,Alabama,2,OC
2315,JaMarcus Shephard,2084,Maurice Linguist,Alabama,2,OC
2315,JaMarcus Shephard,2097,Nick Sheridan,Alabama,2,OC
2315,JaMarcus Shephard,2328,Kalen DeBoer,Alabama,2,OC
2315,JaMarcus Shephard,2419,Bryan Ellis,Alabama,2,OC
2315,JaMarcus Shephard,2573,Kane Wommack,Alabama,2,OC
2315,JaMarcus Shephard,2813,Christian Robinson,Alabama,2,OC
2573,Kane Wommack,2182,Freddie Roach,Alabama,2,DC
2573,Kane Wommack,1310,Robert Gillespie,Alabama,2,DC
2573,Kane Wommack,1521,Chris Kapilovic,Alabama,2,DC
2573,Kane Wommack,2084,Maurice Linguist,Alabama,2,DC
2573,Kane Wommack,2097,Nick Sheridan,Alabama,2,DC
2573,Kane Wommack,2328,Kalen DeBoer,Alabama,2,DC
2573,Kane Wommack,2315,JaMarcus Shephard,Alabama,2,DC
2573,Kane Wommack,2419,Bryan Ellis,Alabama,2,DC
2573,Kane Wommack,2813,Christian Robinson,Alabama,2,DC
1396,Frank Ponce,1750,Scott Satterfield,App State,5,OC
1396,Frank Ponce,2362,Nate Woody,App State,4,OC
1396,Frank Ponce,2309,Dwayne Ledford,App State,2,OC
1396,Frank Ponce,2284,Bryan Brown,App State,5,OC
1396,Frank Ponce,2348,Mark Ivey,App State,5,OC
1396,Frank Ponce,2300,Dale Jones,App State,5,OC
1396,Frank Ponce,2379,Scot Sloan,App State,4,OC
1396,Frank Ponce,1273,Justin Watts,App State,4,OC
1396,Frank Ponce,1619,Stu Holt,App State,4,OC
1396,Frank Ponce,1755,Shawn Clark,App State,3,OC
1396,Frank Ponce,1782,Brian Haines,App State,2,OC
1396,Frank Ponce,3263,Rod West,App State,2,OC
1396,Frank Ponce,734,Lawrence Dawsey,App State,2,OC
1396,Frank Ponce,2948,Travis Cunningham,App State,2,OC
1396,Frank Ponce,3574,A.J. Howard,App State,2,OC
1396,Frank Ponce,821,Mike Cummings,App State,2,OC
1750,Scott Satterfield,1396,Frank Ponce,App State,5,HC
1750,Scott Satterfield,2362,Nate Woody,App State,4,HC
1750,Scott Satterfield,2309,Dwayne Ledford,App State,2,HC
1750,Scott Satterfield,2284,Bryan Brown,App State,5,HC
1750,Scott Satterfield,2348,Mark Ivey,App State,5,HC
1750,Scott Satterfield,2300,Dale Jones,App State,5,HC
1750,Scott Satterfield,2379,Scot Sloan,App State,4,HC
1750,Scott Satterfield,1273,Justin Watts,App State,4,HC
1750,Scott Satterfield,1619,Stu Holt,App State,4,HC
1750,Scott Satterfield,1755,Shawn Clark,App State,3,HC
2362,Nate Woody,1396,Frank Ponce,App State,4,DC
2362,Nate Woody,1750,Scott Satterfield,App State,4,DC
2362,Nate Woody,2309,Dwayne Ledford,App State,2,DC
2362,Nate Woody,2284,Bryan Brown,App State,4,DC
2362,Nate Woody,2348,Mark Ivey,App State,4,DC
2362,Nate Woody,2300,Dale Jones,App State,4,DC
2362,Nate Woody,2379,Scot Sloan,App State,4,DC
2362,Nate Woody,1273,Justin Watts,App State,3,DC
2362,Nate Woody,1619,Stu Holt,App State,3,DC
2362,Nate Woody,1755,Shawn Clark,App State,2,DC
2309,Dwayne Ledford,1396,Frank Ponce,App State,2,OC
2309,Dwayne Ledford,1750,Scott Satterfield,App State,2,OC
2309,Dwayne Ledford,2362,Nate Woody,App State,2,OC
2309,Dwayne Ledford,2284,Bryan Brown,App State,2,OC
2309,Dwayne Ledford,2348,Mark Ivey,App State,2,OC
2309,Dwayne Ledford,2300,Dale Jones,App State,2,OC
2309,Dwayne Ledford,2379,Scot Sloan,App State,2,OC
2284,Bryan Brown,1396,Frank Ponce,App State,5,DC
2284,Bryan Brown,1750,Scott Satterfield,App State,5,DC
2284,Bryan Brown,2348,Mark Ivey,App State,5,DC
2284,Bryan Brown,2300,Dale Jones,App State,5,DC
2284,Bryan Brown,1273,Justin Watts,App State,4,DC
2284,Bryan Brown,1619,Stu Holt,App State,4,DC
2284,Bryan Brown,1755,Shawn Clark,App State,3,DC
2300,Dale Jones,1396,Frank Ponce,App State,5,DC
2300,Dale Jones,1750,Scott Satterfield,App State,5,DC
2300,Dale Jones,2284,Bryan Brown,App State,5,DC
2300,Dale Jones,2348,Mark Ivey,App State,5,DC
2300,Dale Jones,1273,Justin Watts,App State,4,DC
2300,Dale Jones,1619,Stu Holt,App State,4,DC
2300,Dale Jones,1755,Shawn Clark,App State,3,DC
2300,Dale Jones,2910,Nic Cardwell,App State,2,DC
2300,Dale Jones,888,Pat Washington,App State,2,DC
2300,Dale Jones,1782,Brian Haines,App State,3,DC
2300,Dale Jones,3051,Mark DeBastiani,App State,3,DC
2300,Dale Jones,3120,Robert Nunn,App State,3,DC
2300,Dale Jones,3263,Rod West,App State,2,DC
2300,Dale Jones,307,David Lockwood,App State,2,DC
2379,Scot Sloan,1396,Frank Ponce,App State,4,DC
2379,Scot Sloan,1750,Scott Satterfield,App State,4,DC
2379,Scot Sloan,2362,Nate Woody,App State,4,DC
2379,Scot Sloan,2284,Bryan Brown,App State,4,DC
2379,Scot Sloan,2348,Mark Ivey,App State,4,DC
2379,Scot Sloan,2300,Dale Jones,App State,4,DC
2379,Scot Sloan,1273,Justin Watts,App State,3,DC
2379,Scot Sloan,1619,Stu Holt,App State,3,DC
2379,Scot Sloan,1755,Shawn Clark,App State,2,DC
2379,Scot Sloan,1782,Brian Haines,App State,2,DC
2379,Scot Sloan,3263,Rod West,App State,2,DC
2379,Scot Sloan,734,Lawrence Dawsey,App State,2,DC
2379,Scot Sloan,2948,Travis Cunningham,App State,2,DC
2379,Scot Sloan,3574,A.J. Howard,App State,2,DC
2379,Scot Sloan,821,Mike Cummings,App State,2,DC
1273,Justin Watts,1396,Frank Ponce,App State,4,PG
1273,Justin Watts,2379,Scot Sloan,App State,3,PG
1273,Justin Watts,1755,Shawn Clark,App State,8,PG
1273,Justin Watts,1782,Brian Haines,App State,4,PG
1273,Justin Watts,3263,Rod West,App State,3,PG
1273,Justin Watts,734,Lawrence Dawsey,App State,2,PG
1755,Shawn Clark,1396,Frank Ponce,App State,3,HC
1755,Shawn Clark,1750,Scott Satterfield,App State,3,OC
1755,Shawn Clark,2362,Nate Woody,App State,2,OC
1755,Shawn Clark,2284,Bryan Brown,App State,3,OC
1755,Shawn Clark,2348,Mark Ivey,App State,3,OC
1755,Shawn Clark,2300,Dale Jones,App State,3,HC
1755,Shawn Clark,2379,Scot Sloan,App State,2,HC
1755,Shawn Clark,1273,Justin Watts,App State,8,HC
1755,Shawn Clark,1619,Stu Holt,App State,3,OC
1755,Shawn Clark,2910,Nic Cardwell,App State,2,HC
1755,Shawn Clark,2847,Greg Gasparato,App State,2,OC
1755,Shawn Clark,2819,D.J. Smith,App State,2,OC
1755,Shawn Clark,888,Pat Washington,App State,3,HC
1755,Shawn Clark,1782,Brian Haines,App State,5,HC
1755,Shawn Clark,3051,Mark DeBastiani,App State,3,HC
1755,Shawn Clark,3120,Robert Nunn,App State,3,HC
1755,Shawn Clark,3263,Rod West,App State,4,HC
1755,Shawn Clark,307,David Lockwood,App State,2,HC
1755,Shawn Clark,734,Lawrence Dawsey,App State,3,HC
1755,Shawn Clark,2948,Travis Cunningham,App State,2,HC
1755,Shawn Clark,3574,A.J. Howard,App State,2,HC
1755,Shawn Clark,821,Mike Cummings,App State,2,HC
3263,Rod West,1396,Frank Ponce,App State,2,PD
3263,Rod West,2379,Scot Sloan,App State,2,PD
3263,Rod West,1273,Justin Watts,App State,3,PD
3263,Rod West,1755,Shawn Clark,App State,4,PD
3263,Rod West,1782,Brian Haines,App State,4,PD
3263,Rod West,734,Lawrence Dawsey,App State,3,PD
3263,Rod West,2948,Travis Cunningham,App State,2,PD
3263,Rod West,3574,A.J. Howard,App State,2,PD
3263,Rod West,821,Mike Cummings,App State,2,PD
852,Mike Stoops,785,Mark Stoops,Arizona,5,HC
852,Mike Stoops,1103,Tim Kish,Arizona,7,HC
852,Mike Stoops,857,Mike Tuiasosopo,Arizona,6,HC
852,Mike Stoops,393,Eric Wolford,Arizona,2,HC
852,Mike Stoops,817,Mike Canales,Arizona,2,HC
852,Mike Stoops,666,Kasey Dunn,Arizona,2,HC
852,Mike Stoops,605,Joe Robinson,Arizona,3,HC
852,Mike Stoops,188,Charlie Williams,Arizona,2,HC
852,Mike Stoops,1225,Dana Dimel,Arizona,3,HC
852,Mike Stoops,806,Michael Smith (1),Arizona,2,HC
852,Mike Stoops,1035,Sonny Dykes,Arizona,3,HC
852,Mike Stoops,39,Bill Bedenbaugh,Arizona,4,HC
852,Mike Stoops,1253,Jeff Hammerschmidt,Arizona,4,HC
852,Mike Stoops,1531,Dave Nichol,Arizona,4,HC
852,Mike Stoops,1022,Seth Littrell,Arizona,3,HC
852,Mike Stoops,415,Garret Chachere,Arizona,3,HC
852,Mike Stoops,403,Frank Scelfo,Arizona,2,HC
785,Mark Stoops,852,Mike Stoops,Arizona,5,DC
785,Mark Stoops,1103,Tim Kish,Arizona,5,DC
785,Mark Stoops,857,Mike Tuiasosopo,Arizona,5,DC
785,Mark Stoops,393,Eric Wolford,Arizona,2,DC
785,Mark Stoops,817,Mike Canales,Arizona,2,DC
785,Mark Stoops,666,Kasey Dunn,Arizona,2,DC
785,Mark Stoops,605,Joe Robinson,Arizona,3,DC
785,Mark Stoops,188,Charlie Williams,Arizona,2,DC
785,Mark Stoops,1225,Dana Dimel,Arizona,3,DC
785,Mark Stoops,806,Michael Smith (1),Arizona,2,DC
785,Mark Stoops,1035,Sonny Dykes,Arizona,3,DC
785,Mark Stoops,39,Bill Bedenbaugh,Arizona,3,DC
785,Mark Stoops,1253,Jeff Hammerschmidt,Arizona,2,DC
785,Mark Stoops,1531,Dave Nichol,Arizona,2,DC
1103,Tim Kish,852,Mike Stoops,Arizona,7,DC
1103,Tim Kish,857,Mike Tuiasosopo,Arizona,6,DC
1103,Tim Kish,39,Bill Bedenbaugh,Arizona,4,DC
1103,Tim Kish,1253,Jeff Hammerschmidt,Arizona,4,DC
1103,Tim Kish,1531,Dave Nichol,Arizona,4,DC
1103,Tim Kish,1022,Seth Littrell,Arizona,3,DC
1103,Tim Kish,415,Garret Chachere,Arizona,3,DC
1103,Tim Kish,403,Frank Scelfo,Arizona,2,DC
817,Mike Canales,852,Mike Stoops,Arizona,2,OC
817,Mike Canales,785,Mark Stoops,Arizona,2,OC
817,Mike Canales,1103,Tim Kish,Arizona,2,OC
817,Mike Canales,857,Mike Tuiasosopo,Arizona,2,OC
817,Mike Canales,393,Eric Wolford,Arizona,2,OC
817,Mike Canales,666,Kasey Dunn,Arizona,2,OC
817,Mike Canales,605,Joe Robinson,Arizona,2,OC
817,Mike Canales,188,Charlie Williams,Arizona,2,OC
1035,Sonny Dykes,852,Mike Stoops,Arizona,3,OC
1035,Sonny Dykes,785,Mark Stoops,Arizona,3,OC
1035,Sonny Dykes,1103,Tim Kish,Arizona,3,OC
1035,Sonny Dykes,857,Mike Tuiasosopo,Arizona,3,OC
1035,Sonny Dykes,1225,Dana Dimel,Arizona,2,OC
1035,Sonny Dykes,806,Michael Smith (1),Arizona,2,OC
1035,Sonny Dykes,39,Bill Bedenbaugh,Arizona,3,OC
1035,Sonny Dykes,1253,Jeff Hammerschmidt,Arizona,2,OC
1035,Sonny Dykes,1531,Dave Nichol,Arizona,2,OC
39,Bill Bedenbaugh,852,Mike Stoops,Arizona,4,OC
39,Bill Bedenbaugh,785,Mark Stoops,Arizona,3,RG
39,Bill Bedenbaugh,1103,Tim Kish,Arizona,4,OC
39,Bill Bedenbaugh,857,Mike Tuiasosopo,Arizona,4,OC
39,Bill Bedenbaugh,1225,Dana Dimel,Arizona,2,RG
39,Bill Bedenbaugh,806,Michael Smith (1),Arizona,2,RG
39,Bill Bedenbaugh,1035,Sonny Dykes,Arizona,3,RG
39,Bill Bedenbaugh,1253,Jeff Hammerschmidt,Arizona,3,OC
39,Bill Bedenbaugh,1531,Dave Nichol,Arizona,3,OC
39,Bill Bedenbaugh,1022,Seth Littrell,Arizona,2,OC
39,Bill Bedenbaugh,415,Garret Chachere,Arizona,2,OC
1022,Seth Littrell,852,Mike Stoops,Arizona,3,OC
1022,Seth Littrell,1103,Tim Kish,Arizona,3,OC
1022,Seth Littrell,857,Mike Tuiasosopo,Arizona,2,OC
1022,Seth Littrell,39,Bill Bedenbaugh,Arizona,2,OC
1022,Seth Littrell,1253,Jeff Hammerschmidt,Arizona,3,OC
1022,Seth Littrell,1531,Dave Nichol,Arizona,3,OC
1022,Seth Littrell,415,Garret Chachere,Arizona,3,OC
1022,Seth Littrell,403,Frank Scelfo,Arizona,2,OC
948,Rich Rodriguez,1149,Tony Dews,Arizona,5,HC
948,Rich Rodriguez,307,David Lockwood,Arizona,4,HC
948,Rich Rodriguez,158,Calvin Magee,Arizona,6,HC
948,Rich Rodriguez,535,Jeff Casteel,Arizona,4,HC
948,Rich Rodriguez,50,Bill Kirelawich,Arizona,4,HC
948,Rich Rodriguez,1311,Rod Smith,Arizona,6,HC
948,Rich Rodriguez,578,Jim Michalczik,Arizona,5,HC
948,Rich Rodriguez,2221,Matt Caponi,Arizona,3,HC
948,Rich Rodriguez,2168,Charlie Ragle,Arizona,4,HC
948,Rich Rodriguez,765,Marcel Yates,Arizona,2,HC
948,Rich Rodriguez,1810,Jahmile Addae,Arizona,2,HC
948,Rich Rodriguez,2645,Vince Amey,Arizona,2,HC
158,Calvin Magee,1149,Tony Dews,Arizona,5,OC
158,Calvin Magee,307,David Lockwood,Arizona,4,OC
158,Calvin Magee,948,Rich Rodriguez,Arizona,6,OC
158,Calvin Magee,535,Jeff Casteel,Arizona,4,OC
158,Calvin Magee,50,Bill Kirelawich,Arizona,4,OC
158,Calvin Magee,1311,Rod Smith,Arizona,6,OC
158,Calvin Magee,578,Jim Michalczik,Arizona,5,OC
158,Calvin Magee,2221,Matt Caponi,Arizona,3,OC
158,Calvin Magee,2168,Charlie Ragle,Arizona,4,OC
158,Calvin Magee,765,Marcel Yates,Arizona,2,OC
158,Calvin Magee,1810,Jahmile Addae,Arizona,2,OC
158,Calvin Magee,2645,Vince Amey,Arizona,2,OC
535,Jeff Casteel,1149,Tony Dews,Arizona,4,DC
535,Jeff Casteel,307,David Lockwood,Arizona,4,DC
535,Jeff Casteel,948,Rich Rodriguez,Arizona,4,DC
535,Jeff Casteel,158,Calvin Magee,Arizona,4,DC
535,Jeff Casteel,50,Bill Kirelawich,Arizona,4,DC
535,Jeff Casteel,1311,Rod Smith,Arizona,4,DC
535,Jeff Casteel,578,Jim Michalczik,Arizona,3,DC
535,Jeff Casteel,2221,Matt Caponi,Arizona,3,DC
535,Jeff Casteel,2168,Charlie Ragle,Arizona,3,DC
1311,Rod Smith,1149,Tony Dews,Arizona,5,OC
1311,Rod Smith,307,David Lockwood,Arizona,4,OC
1311,Rod Smith,948,Rich Rodriguez,Arizona,6,OC
1311,Rod Smith,158,Calvin Magee,Arizona,6,OC
1311,Rod Smith,535,Jeff Casteel,Arizona,4,OC
1311,Rod Smith,50,Bill Kirelawich,Arizona,4,OC
1311,Rod Smith,578,Jim Michalczik,Arizona,5,OC
1311,Rod Smith,2221,Matt Caponi,Arizona,3,OC
1311,Rod Smith,2168,Charlie Ragle,Arizona,4,OC
1311,Rod Smith,765,Marcel Yates,Arizona,2,OC
1311,Rod Smith,1810,Jahmile Addae,Arizona,2,OC
1311,Rod Smith,2645,Vince Amey,Arizona,2,OC
765,Marcel Yates,948,Rich Rodriguez,Arizona,2,DC
765,Marcel Yates,158,Calvin Magee,Arizona,2,DC
765,Marcel Yates,1311,Rod Smith,Arizona,2,DC
